"GAME_ID","DATE","HOME_TEAM","AWAY_TEAM","PLAYER_NAME","PLAYER_ID","LOCATION","WIN_LOSE","FINAL_MARGIN","SHOT_NUMBER","PERIOD","SEC_REMAIN","SHOT_CLOCK","DRIBBLES","TOUCH_TIME","SHOT_DIST","PTS_TYPE","CLOSEST_DEFENDER","CLOSEST_DEFENDER_ID","CLOSE_DEF_DIST","SUCCESS"
21400001,"OCT 28, 2014","NOP","ORL","Ryan Anderson",201583,"H","W",17,11,2,119,11.7,0,0.7,23.5,3,"Aaron Gordon",203932,6.4,0
21400001,"OCT 28, 2014","NOP","ORL","Ryan Anderson",201583,"H","W",17,12,3,255,7.6,4,2.8,17.4,2,"Tobias Harris",202699,4.5,0
21400001,"OCT 28, 2014","NOP","ORL","Ryan Anderson",201583,"H","W",17,13,3,222,24,0,0.3,0.5,2,"Nikola Vucevic",202696,2.3,0
21400001,"OCT 28, 2014","NOP","ORL","Ryan Anderson",201583,"H","W",17,14,3,222,24,0,0,0.8,2,"Nikola Vucevic",202696,2.7,1
21400001,"OCT 28, 2014","NOP","ORL","Ryan Anderson",201583,"H","W",17,15,3,188,7.3,0,1.6,2.2,2,"Aaron Gordon",203932,1.7,0
21400001,"OCT 28, 2014","NOP","ORL","Ryan Anderson",201583,"H","W",17,16,3,100,8,2,2.9,5,2,"Luke Ridnour",2557,1.5,1
21400001,"OCT 28, 2014","NOP","ORL","Ryan Anderson",201583,"H","W",17,17,3,47,18.5,0,1.1,27.7,3,"Kyle O'Quinn",203124,7.1,1
21400001,"OCT 28, 2014","NOP","ORL","Ryan Anderson",201583,"H","W",17,18,3,29,16.8,0,0.6,26.5,3,"Aaron Gordon",203932,6.8,1
21400001,"OCT 28, 2014","NOP","ORL","Ryan Anderson",201583,"H","W",17,19,3,2,2,0,0.7,27,3,"Evan Fournier",203095,6.9,1
21400001,"OCT 28, 2014","NOP","ORL","Ryan Anderson",201583,"H","W",17,20,4,711,14.8,0,1.9,28.4,3,"Ben Gordon",2732,8.8,0
21400001,"OCT 28, 2014","NOP","ORL","Ryan Anderson",201583,"H","W",17,21,4,615,10.4,3,1.8,5.8,2,"Nikola Vucevic",202696,2.3,1
21400001,"OCT 28, 2014","NOP","ORL","Ryan Anderson",201583,"H","W",17,22,4,494,14.4,1,2.4,18.8,2,"Tobias Harris",202699,5.1,0
21400001,"OCT 28, 2014","NOP","ORL","Tyreke Evans",201936,"H","W",17,1,1,572,18.9,0,0.7,0.4,2,"Kyle O'Quinn",203124,1.1,0
21400001,"OCT 28, 2014","NOP","ORL","Tyreke Evans",201936,"H","W",17,2,1,560,6.7,2,4.7,2.4,2,"Nikola Vucevic",202696,2.7,1
21400001,"OCT 28, 2014","NOP","ORL","Tyreke Evans",201936,"H","W",17,3,1,463,14.6,0,1,22.2,3,"Tobias Harris",202699,5.7,0
21400001,"OCT 28, 2014","NOP","ORL","Tyreke Evans",201936,"H","W",17,4,2,651,12.5,3,5,8,2,"Aaron Gordon",203932,5.7,0
21400001,"OCT 28, 2014","NOP","ORL","Tyreke Evans",201936,"H","W",17,5,2,599,18.3,4,4.7,4,2,"Willie Green",2584,3,1
21400001,"OCT 28, 2014","NOP","ORL","Tyreke Evans",201936,"H","W",17,6,2,531,2.5,0,1.5,1.6,2,"Nikola Vucevic",202696,2,0
21400001,"OCT 28, 2014","NOP","ORL","Tyreke Evans",201936,"H","W",17,7,2,490,8.3,1,2,11.3,2,"Aaron Gordon",203932,2.2,1
21400001,"OCT 28, 2014","NOP","ORL","Tyreke Evans",201936,"H","W",17,8,2,311,17.7,1,1.8,4.4,2,"Elfrid Payton",203901,3.9,0
21400001,"OCT 28, 2014","NOP","ORL","Tyreke Evans",201936,"H","W",17,9,2,259,19.1,2,2.9,2.5,2,"Kyle O'Quinn",203124,2.4,0
21400001,"OCT 28, 2014","NOP","ORL","Tyreke Evans",201936,"H","W",17,10,2,56,4.4,3,5.4,2.6,2,"Tobias Harris",202699,2.8,1
21400001,"OCT 28, 2014","NOP","ORL","Tyreke Evans",201936,"H","W",17,11,2,4,4,10,5.3,6.5,2,"Tobias Harris",202699,3.2,0
21400001,"OCT 28, 2014","NOP","ORL","Tyreke Evans",201936,"H","W",17,12,3,363,11.7,1,2.6,5,2,"Nikola Vucevic",202696,2.6,0
21400001,"OCT 28, 2014","NOP","ORL","Tyreke Evans",201936,"H","W",17,13,3,322,19,5,4.8,1.6,2,"Nikola Vucevic",202696,2.2,0
21400001,"OCT 28, 2014","NOP","ORL","Tyreke Evans",201936,"H","W",17,14,4,209,19,2,2.5,6.7,2,"Dewayne Dedmon",203473,2.3,1
21400001,"OCT 28, 2014","NOP","ORL","Tyreke Evans",201936,"H","W",17,15,4,160,12.1,2,4.1,0.9,2,"Dewayne Dedmon",203473,2.7,0
21400001,"OCT 28, 2014","NOP","ORL","Anthony Davis",203076,"H","W",17,1,1,705,10.6,0,0.9,19.3,2,"Kyle O'Quinn",203124,4.6,0
21400001,"OCT 28, 2014","NOP","ORL","Anthony Davis",203076,"H","W",17,2,1,668,13.5,0,1,20.4,2,"Nikola Vucevic",202696,11.6,0
21400001,"OCT 28, 2014","NOP","ORL","Anthony Davis",203076,"H","W",17,3,1,631,21.6,1,3.7,4.6,2,"Kyle O'Quinn",203124,7.7,1
21400001,"OCT 28, 2014","NOP","ORL","Anthony Davis",203076,"H","W",17,4,1,507,5.8,0,1.6,16.4,2,"Nikola Vucevic",202696,6.3,1
21400001,"OCT 28, 2014","NOP","ORL","Anthony Davis",203076,"H","W",17,5,1,384,10.3,1,1.2,7.4,2,"Kyle O'Quinn",203124,2.7,0
21400001,"OCT 28, 2014","NOP","ORL","Anthony Davis",203076,"H","W",17,6,2,438,7.2,1,6.3,4.7,2,"Kyle O'Quinn",203124,1.4,0
21400001,"OCT 28, 2014","NOP","ORL","Anthony Davis",203076,"H","W",17,7,2,280,22.3,0,1,3.1,2,"Kyle O'Quinn",203124,3.4,1
21400001,"OCT 28, 2014","NOP","ORL","Anthony Davis",203076,"H","W",17,8,2,257,24,0,0.1,1,2,"Nikola Vucevic",202696,2.1,1
21400001,"OCT 28, 2014","NOP","ORL","Anthony Davis",203076,"H","W",17,10,2,193,12.8,3,4.2,6.7,2,"Nikola Vucevic",202696,2.4,0
21400001,"OCT 28, 2014","NOP","ORL","Anthony Davis",203076,"H","W",17,11,2,191,23.6,0,0.4,3.3,2,"Elfrid Payton",203901,2.1,0
21400001,"OCT 28, 2014","NOP","ORL","Anthony Davis",203076,"H","W",17,12,2,3,3,0,0.5,0.1,2,"Kyle O'Quinn",203124,2.2,1
21400001,"OCT 28, 2014","NOP","ORL","Anthony Davis",203076,"H","W",17,13,3,694,12.1,1,1.8,4.7,2,"Kyle O'Quinn",203124,3.9,0
21400001,"OCT 28, 2014","NOP","ORL","Anthony Davis",203076,"H","W",17,14,3,639,23.5,0,2.1,4.3,2,"Tobias Harris",202699,2.2,0
21400001,"OCT 28, 2014","NOP","ORL","Anthony Davis",203076,"H","W",17,15,3,638,24,0,0,2.2,2,"Tobias Harris",202699,1.7,1
21400001,"OCT 28, 2014","NOP","ORL","Anthony Davis",203076,"H","W",17,16,3,462,20.3,0,1.3,5.3,2,"Tobias Harris",202699,2.8,1
21400001,"OCT 28, 2014","NOP","ORL","Anthony Davis",203076,"H","W",17,17,3,341,15.2,1,2.1,0.9,2,"Kyle O'Quinn",203124,1.3,1
21400001,"OCT 28, 2014","NOP","ORL","Anthony Davis",203076,"H","W",17,18,3,225,14.1,0,0.9,3.6,2,"Nikola Vucevic",202696,2.3,0
21400001,"OCT 28, 2014","NOP","ORL","Anthony Davis",203076,"H","W",17,19,3,73,12.7,0,2.6,19.8,2,"Kyle O'Quinn",203124,5.7,1
21400001,"OCT 28, 2014","NOP","ORL","Anthony Davis",203076,"H","W",17,20,4,673,12.7,0,2.5,17.9,2,"Nikola Vucevic",202696,4.8,0
21400001,"OCT 28, 2014","NOP","ORL","Anthony Davis",203076,"H","W",17,21,4,266,6.5,3,5.5,10.7,2,"Tobias Harris",202699,1.9,0
21400001,"OCT 28, 2014","NOP","ORL","Anthony Davis",203076,"H","W",17,22,4,231,22.5,0,1,4.2,2,"Evan Fournier",203095,6.6,1
21400001,"OCT 28, 2014","NOP","ORL","Alexis Ajinca",201582,"H","W",17,1,4,98,8.4,0,0.8,12.5,2,"Dewayne Dedmon",203473,5.2,1
21400001,"OCT 28, 2014","NOP","ORL","Jimmer Fredette",202690,"H","W",17,1,1,154,16.3,0,0.8,24.6,3,"Ben Gordon",2732,4.4,0
21400001,"OCT 28, 2014","NOP","ORL","Jimmer Fredette",202690,"H","W",17,2,1,84,11.2,2,2.4,20.1,2,"Aaron Gordon",203932,4.4,0
21400001,"OCT 28, 2014","NOP","ORL","Jimmer Fredette",202690,"H","W",17,4,3,159,5.7,0,0.9,24.2,3,"Luke Ridnour",2557,6.3,0
21400001,"OCT 28, 2014","NOP","ORL","Jimmer Fredette",202690,"H","W",17,5,3,130,10.5,2,2.1,7.6,2,"Luke Ridnour",2557,2,0
21400001,"OCT 28, 2014","NOP","ORL","Jimmer Fredette",202690,"H","W",17,6,4,658,11.3,2,4.4,13.7,2,"Tobias Harris",202699,6.9,0
21400001,"OCT 28, 2014","NOP","ORL","Tobias Harris",202699,"A","L",-17,2,1,403,21.3,1,1.5,5.1,2,"Tyreke Evans",201936,10.9,1
21400001,"OCT 28, 2014","NOP","ORL","Tobias Harris",202699,"A","L",-17,3,1,327,16.9,9,8.4,6.9,2,"Omer Asik",201600,3.2,0
21400001,"OCT 28, 2014","NOP","ORL","Tobias Harris",202699,"A","L",-17,4,1,292,5,2,5.9,2.2,2,"Anthony Davis",203076,1.7,1
21400001,"OCT 28, 2014","NOP","ORL","Tobias Harris",202699,"A","L",-17,5,1,189,23.9,0,0.9,4.6,2,"Anthony Davis",203076,3,0
21400001,"OCT 28, 2014","NOP","ORL","Tobias Harris",202699,"A","L",-17,6,2,457,7.9,0,1.4,1.1,2,"Omer Asik",201600,2.4,1
21400001,"OCT 28, 2014","NOP","ORL","Tobias Harris",202699,"A","L",-17,7,2,243,14.3,0,0.9,2.4,2,"Tyreke Evans",201936,3.1,1
21400001,"OCT 28, 2014","NOP","ORL","Tobias Harris",202699,"A","L",-17,8,2,38,7,1,2.2,8,2,"Jrue Holiday",201950,5.7,0
21400001,"OCT 28, 2014","NOP","ORL","Tobias Harris",202699,"A","L",-17,9,3,708,11.7,2,2.6,15.7,2,"Tyreke Evans",201936,3.1,0
21400001,"OCT 28, 2014","NOP","ORL","Tobias Harris",202699,"A","L",-17,10,3,541,9.8,0,0.7,2.2,2,"Eric Gordon",201569,5.7,1
21400001,"OCT 28, 2014","NOP","ORL","Tobias Harris",202699,"A","L",-17,11,3,503,3.4,0,0.8,24.9,3,"Jrue Holiday",201950,4.6,1
21400001,"OCT 28, 2014","NOP","ORL","Tobias Harris",202699,"A","L",-17,12,3,328,11.7,2,2.2,5.4,2,"Tyreke Evans",201936,1.5,0
21400001,"OCT 28, 2014","NOP","ORL","Tobias Harris",202699,"A","L",-17,13,3,237,7.6,0,0.6,24.1,3,"Austin Rivers",203085,6.3,0
21400001,"OCT 28, 2014","NOP","ORL","Tobias Harris",202699,"A","L",-17,14,3,183,19.9,1,1.6,4.5,2,"Anthony Davis",203076,3.8,0
21400001,"OCT 28, 2014","NOP","ORL","Tobias Harris",202699,"A","L",-17,15,3,183,19.8,0,0,4.1,2,"Anthony Davis",203076,2.9,1
21400001,"OCT 28, 2014","NOP","ORL","Tobias Harris",202699,"A","L",-17,16,4,533,18.1,7,6.1,4.7,2,"Jimmer Fredette",202690,1.5,1
21400001,"OCT 28, 2014","NOP","ORL","Tobias Harris",202699,"A","L",-17,17,4,388,11.9,0,1,20.2,2,"Anthony Davis",203076,5.9,0
21400001,"OCT 28, 2014","NOP","ORL","Tobias Harris",202699,"A","L",-17,18,4,288,18.8,0,0.7,5.2,2,"Omer Asik",201600,2.5,1
21400001,"OCT 28, 2014","NOP","ORL","Evan Fournier",203095,"A","L",-17,1,1,538,4.5,0,0.8,22.2,2,"Jrue Holiday",201950,4.9,0
21400001,"OCT 28, 2014","NOP","ORL","Evan Fournier",203095,"A","L",-17,2,1,486,7,1,0.4,12.2,2,"Anthony Davis",203076,4.2,0
21400001,"OCT 28, 2014","NOP","ORL","Evan Fournier",203095,"A","L",-17,3,1,452,14.3,0,0.6,27,3,"Eric Gordon",201569,7,1
21400001,"OCT 28, 2014","NOP","ORL","Evan Fournier",203095,"A","L",-17,4,2,507,1.9,2,4.3,14.1,2,"Eric Gordon",201569,3.6,0
21400001,"OCT 28, 2014","NOP","ORL","Evan Fournier",203095,"A","L",-17,5,2,476,8.7,1,1.9,20.5,2,"Eric Gordon",201569,3.1,0
21400001,"OCT 28, 2014","NOP","ORL","Evan Fournier",203095,"A","L",-17,6,2,0,0,2,1.7,35.9,3,"Tyreke Evans",201936,3.2,0
21400001,"OCT 28, 2014","NOP","ORL","Evan Fournier",203095,"A","L",-17,7,3,613,2.7,0,0.7,26.4,3,"Eric Gordon",201569,4.9,1
21400001,"OCT 28, 2014","NOP","ORL","Evan Fournier",203095,"A","L",-17,8,3,444,9.3,3,3.1,24.2,3,"Tyreke Evans",201936,4.9,0
21400001,"OCT 28, 2014","NOP","ORL","Evan Fournier",203095,"A","L",-17,9,3,85,9,0,0.7,4.4,2,"John Salmons",2422,3,1
21400001,"OCT 28, 2014","NOP","ORL","Evan Fournier",203095,"A","L",-17,10,3,38,16.6,4,3.1,2.4,2,"Anthony Davis",203076,1.9,0
